GeoBg2010,_NAME_,_LABEL_,death_age_group_3,death_age_group_4,death_age_group_1,death_age_group_2,_TYPE_,_FREQ_,Births_total,agegroup_1,agegroup_2,agegroup_3,agegroup_4,Births_low_wt,Births_prenat_adeq,Births_prenat_inad,Births_preterm
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,U,U,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,1,1,0,1
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 1",Deaths_total,Total deaths,4,9,,,0,35,35,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,1,U,U,1
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,1,1,0,1
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,1,0,1,1
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 96.03, block group 2",Deaths_total,Total deaths,5,9,,,0,11,11,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,1,0,0,0,0,1,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,0,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,3,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,0,0,0,0,1,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,1,U,U,1
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,0,0,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,0,1,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,0,1,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,U,U,0
"DC Tract 96.03, block group 3",Deaths_total,Total deaths,8,4,,,0,13,13,0,0,2,0,0,1,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,1,1,0,0,1,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,1,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,3,1,1,1,0,1
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,1,0,0,U,U,1
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,1,1,0,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,0,1,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,1,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,6,0,0,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,1,1,1,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,0,0,0
"DC Tract 96.04, block group 1",Deaths_total,Total deaths,1,10,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,0,0,1,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,1,0,1,1
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,1,5,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,1,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,1,0,0,0,1,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,1,1,0,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,2,2,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,1,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 96.04, block group 2",Deaths_total,Total deaths,5,7,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,1,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,2,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,1,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,2,2,3,0,0,0,0,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,0,0,0,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,3,0,1,U,U,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,0,1,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,U,U,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,U,U,1
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,U,U,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,1,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,1,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,1,0,0
"DC Tract 97, block group 1",Deaths_total,Total deaths,14,16,2,,0,48,48,0,0,2,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,2,0,1,0,0,1
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,0,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,1,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,1,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,1,0,0
"DC Tract 97, block group 2",Deaths_total,Total deaths,3,5,,,0,11,11,0,0,3,0,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,1,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,1,0,1,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,1,7,2,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,1,0,1,U,U,1
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,1,1,0,1
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,1,1,0,1
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,1,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,1,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,5,0,0,0,1,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,1
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,1,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,1,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,0,0,0
"DC Tract 98.01, block group 1",Deaths_total,Total deaths,9,16,2,,0,22,22,0,0,0,0,0,1,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,1,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,1,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,1,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,U,U,U
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,U,U,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,U,U,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,1,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,1,1,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,1,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,1,1,0,1
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,1,0,1,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,1,1,0,1
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,0,0,0,0
"DC Tract 98.02, block group 1",Deaths_total,Total deaths,1,,,,0,23,23,0,0,0,0,1,1,0,1
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,0,0,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,0,3,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,0,1,1,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,U,U,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,1,0,0,1
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,1,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,1,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,1,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,1,U,U,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,1,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,1,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,0,0
"DC Tract 98.02, block group 2",Deaths_total,Total deaths,7,7,2,,0,29,29,0,1,4,0,0,0,1,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,1,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,1,1,0,1
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,1,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,1,0,1,1
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,1,0,0,1
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 1",Deaths_total,Total deaths,2,6,,,0,19,19,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,1,0,0,0,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,U,U,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,1,0,1,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,4,1,0,0,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,U,U,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,1,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 98.03, block group 2",Deaths_total,Total deaths,6,4,1,,0,20,20,0,0,0,0,0,0,0,0
